"","Latitude","Longitude","elevation","precip","tmin","tmean","tmax","Year","MuseumOrField","SampleID","FieldID","Genus","Species","SpeciesName","BdStatus","GEScore","ZEScore","BdMethodology","SwabCollector","PreviouslyReported","Comments","HFP2009","croplands2005","Built2009","NavWater2009","Popdensity2010","Roads","Railways","Pasture2009","dist.closest.wb","cat.closest.wb","FirstPosDist"
"1001",36.4163,-118.923,302,33.59,49.6,62.1,74.6,1998,"Museum","CAS206444","CAS206444","Bufo","boreas","Bufo boreas",1,NA,5.724,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZEs 3.152_20.8_Coordinate error (m) _Datum _GNIS Gazetteer._",11,0,0,0,1,8,0,0,3.004529551,"distlakepond","172.126442132986"
"1002",39.0219,-120.7356,498,79.99,44.7,54.2,63.7,1998,"Museum","CAS205859","CAS205859","Rana","boylii","Rana boylii",1,NA,128.4,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZEs 133.6_68.72_Coordinate error (m) _Datum _Michigan Bluff Quadrangle, 1986_",2,0,0,0,2,0,0,0,1.008760533,"distephemeralstream","160.411902426109"
"1003",39.1014,-120.4348,1744,89.1,36.4,46.7,57,1998,"Museum","CAS206377","CAS206377","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _DeLorme Street Atlas 4.0_",2,0,0,0,2,0,0,0,3.319313014,"distephemeralstream","154.43478193341"
"1004",39.1047,-120.4578,1622,91.76,36.2,45.9,55.7,1998,"Museum","CAS206378","CAS206378","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _DeLorme Street Atlas 4.0_",2,0,0,0,2,0,0,0,1.020719104,"distlakepond","155.652098419642"
"1005",39.1378,-120.4091,1622,91.29,36.7,46.9,57.1,1998,"Museum","CAS205862","CAS205862","Bufo","boreas","Bufo boreas",1,NA,152.8,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZEs 188_62.8_Coordinate error (m) _Datum _Royal Gorge Quadrangle, 1986_",2,0,0,0,2,0,0,0,4.142926286,"distephemeralstream","157.121787663284"
"1006",39.1432,-120.7799,1098,85.41,44.5,53.5,62.5,1998,"Museum","CAS205873","CAS205873","Rana","boylii","Rana boylii",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _Dutch Flat Quadrangle, 1986_",2.296728134,0,0,0,2,0.296728104,0,0,0.408990727,"distperennialstream","173.607835435808"
"1007",39.1857,-120.4928,1561,98.89,35.8,44.8,53.8,1998,"Museum","CAS206392","CAS206392","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _Royal Gorge Quadrangle, 1986_",2.250023127,0,0,0,2,0.250023037,0,0,0.361344934,"distintermittentstream","165.046758290681"
"1008",39.1864,-120.4751,1707,97.01,35,44.2,53.4,1998,"Museum","CAS206918","CAS206418","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _Garmin 12 GPS_",2.250023127,0,0,0,2,0.250023037,0,0,0,"distswamp","164.442184092455"
"1009",39.4787,-120.2907,2016.4,48.32,27.6,39.8,52,1998,"Museum","SM533","CAS207042","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __Estimated elevation using GPS Visualizer",1.526983976,0,0,0,1,0.526984036,0,0,0.678863032,"distephemeralstream","188.868063091094"
"1010",39.5803,-121.1157,1006,113.79,40.5,50.6,60.7,1998,"Museum","CAS205662","CAS205662","Pseudacris","regilla","Pseudacris regilla",1,NA,295.2,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZEs 13.36_33.28_Coordinate error (m) _Datum _Garmin 12 GPS_",2.250538349,0,0,0,2,0.25053829,0,0,0.516254502,"distperennialstream","230.009488912913"
"1011",39.5883,-121.0907,1082,113.56,39.7,49.9,60.1,1998,"Museum","CAS205602","CAS205602","Pseudacris","regilla","Pseudacris regilla",1,NA,2022,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZEs 1.088_0.08_Coordinate error (m) _Datum _Garmin 12 GPS_",2.251872301,0,0,0,2,0.251872331,0,0,0.46618616,"distintermittentstream","229.560864627861"
"1012",39.5887,-121.0911,1082,113.56,39.7,49.9,60.1,1998,"Museum","CAS205843","CAS205843","Pseudacris","regilla","Pseudacris regilla",1,NA,1082,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZEs 1511.2_967.2_Coordinate error (m) _Datum _Garmin 12 GPS_",2.251872301,0,0,0,2,0.251872331,0,0,0.681430369,"distperennialstream","229.616849456251"
"1013",39.6165,-121.0346,1105,112.12,38.3,49.1,59.9,1998,"Museum","CAS206308","CAS206308","Rana","boylii","Rana boylii",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _Strawberry Valley Quadrangle, 1986_",2.25046277,0,0,0,2,0.2504628,0,0,0.428275834,"distperennialstream","229.605574230342"
"1014",39.6187,-121.0378,1091,112.12,38.3,49.1,59.9,1998,"Museum","CAS206247","CAS206297","Rana","boylii","Rana boylii",1,NA,799.6,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZEs 5.968_28.56_Coordinate error (m) _Datum _Strawberry Valley Quadrangle, 1986_",2.25046277,0,0,0,2,0.2504628,0,0,0.192213955,"distperennialstream","229.958058127788"
"1015",39.6236,-120.6544,1897,122.34,34.3,42.7,51.2,1998,"Museum","SM484","CAS205915","Pseudacris","regilla","Pseudacris regilla",1,0.00509,0.41,"qPCR (Vredenburg Lab)","Sam McNally",NA,"1 of 2 qPCR's 1_Coordinate error (m) _Datum _Garmin 12 GPS_",1.415076017,0,0,0,1,0.415075958,0,0,0.320116938,"distlakepond","214.969402363129"
"1016",39.6236,-120.6544,1897,122.34,34.3,42.7,51.2,1998,"Museum","SM482","CAS205916","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _Garmin 12 GPS_",1.415076017,0,0,0,1,0.415075958,0,0,0.320116938,"distlakepond","214.969402363129"
"1017",39.6236,-120.6544,1897,122.34,34.3,42.7,51.2,1998,"Museum","SM483","CAS205914","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _Garmin 12 GPS_",1.415076017,0,0,0,1,0.415075958,0,0,0.320116938,"distlakepond","214.969402363129"
"1018",39.6236,-120.6544,1897,122.34,34.3,42.7,51.2,1998,"Museum","SM485","CAS205918","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _Garmin 12 GPS_",1.415076017,0,0,0,1,0.415075958,0,0,0.320116938,"distlakepond","214.969402363129"
"1019",39.6236,-120.6544,1897,122.34,34.3,42.7,51.2,1998,"Museum","SM486","CAS205917","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _Garmin 12 GPS_",1.415076017,0,0,0,1,0.415075958,0,0,0.320116938,"distlakepond","214.969402363129"
"1020",39.6708,-120.6269,2024,105.46,33.7,42.7,51.6,1998,"Museum","CAS205907","CAS205907","Pseudacris","regilla","Pseudacris regilla",1,NA,134.8,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZEs 1.96_9.68_Coordinate error (m) _Datum _Garman 12 GPS_",1.296728134,0,0,0,1,0.296728104,0,0,0.246874493,"distlakepond","218.834858313423"
"1021",39.6708,-120.6269,2024,105.46,33.7,42.7,51.6,1998,"Museum","CAS205906","CAS205906","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _Garman 12 GPS_",1.296728134,0,0,0,1,0.296728104,0,0,0.246874493,"distlakepond","218.834858313423"
"1022",39.7173,-121.2565,659,110.53,43.9,54.4,64.8,1998,"Museum","CAS205590","CAS205590","Rana","boylii","Rana boylii",1,NA,32.52,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZEs 24.64_23.44_Coordinate error (m) _Datum _Garmin 12 GPS_",2,0,0,0,2,0,0,0,0.336661402,"distintermittentstream","249.380633152476"
"1023",39.7186,-120.8998,1646,110.07,35.6,46.6,57.6,1998,"Museum","SM455","CAS238604","Rana","muscosa","Rana muscosa",1,NA,1.0532,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZE's 0.7304_1.376_Coordinate error (m) _Datum __",1,0,0,0,1,0,0,0,0.081984889,"distperennialstream","233.681551037378"
"1024",39.7279,-121.3553,622,93.54,47.2,57,66.8,1998,"Museum","CAS205368","CAS205368","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _Garmin 12 GPS_",2.251872301,0,0,0,2,0.251872331,0,0,0.431320132,"distperennialstream","255.211929729542"
"1025",39.7321,-121.3551,634,105.14,45.7,55.5,65.2,1998,"Museum","CAS205340","CAS205340","Pseudacris","regilla","Pseudacris regilla",1,NA,2.58,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZEs 50.32_50.4_Coordinate error (m) _Datum _Garmin 12 GPS_",2.251872301,0,0,0,2,0.251872331,0,0,0.582377938,"distperennialstream","255.580205990059"
"1026",39.8647,-120.9994,1579,97.16,38.3,48.4,58.5,1998,"Museum","SM429","CAS206093","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",2.25046277,0,0,0,2,0.2504628,0,0,0.322306527,"distephemeralstream","252.009642668127"
"1027",39.9569,-121.035,1104,57.67,38,50.6,63.2,1998,"Museum","CAS206053","CAS206053","Bufo","boreas","Bufo boreas",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _Meadow Valley Quadrangle, 1986_",3.275267363,0,0,0,3,0.275267303,0,0,0.759995933,"distephemeralstream","262.488486215522"
"1028",39.9719,-120.7624,2195,67.59,33.3,42.3,51.3,1998,"Museum","SM456","CAS206009","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1.252104759,0,0,0,1,0.252104819,0,0,0.217039891,"distephemeralstream","254.154212710754"
"1029",39.9719,-120.7624,2195,67.59,33.3,42.3,51.3,1998,"Museum","SM457","CAS206011","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1.252104759,0,0,0,1,0.252104819,0,0,0.217039891,"distephemeralstream","254.154212710754"
"1030",39.9719,-120.7624,2195,67.59,33.3,42.3,51.3,1998,"Museum","SM459","CAS206012","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1.252104759,0,0,0,1,0.252104819,0,0,0.217039891,"distephemeralstream","254.154212710754"
"1031",39.9719,-120.7624,2195,67.59,33.3,42.3,51.3,1998,"Museum","SM458","CAS206010","Pseudacris","regilla","Pseudacris regilla",1,NA,23.8,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZEs 18.56_29.04_Coordinate error (m) _Datum __",1.252104759,0,0,0,1,0.252104819,0,0,0.217039891,"distephemeralstream","254.154212710754"
"1032",34.1772,-117.1818,723.7,8.25,49,61.4,73.9,1999,"Museum","SM289","MVZ230142","Rana","muscosa","Rana muscosa",1,NA,192.8,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZE's 84.8_300.8_Coordinate error (m) 1821.777408_Datum _MaNIS georeferencing guidelines_Estimated elevation using GPS Visualizer",20,0,0,0,7,8,0,0,0.610369267,"distperennialstream","464.746527135663"
"1033",36.8189,-118.4307,3440,28.15,24.3,35.1,45.9,1999,"Museum","SM181","MVZ230960","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 1560_Datum _MaNIS georeferencing guidelines_",1.250006199,0,0,0,1,0.250006169,0,0,1.275897469,"distlakepond","157.998231700665"
"1034",36.9189,-119.2738,305,15.11,48.5,62.2,75.9,1999,"Museum","SM501","CAS208751","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",3,0,0,0,3,0,0,0,0.275367222,"distephemeralstream","108.928448948943"
"1035",36.9208,-119.3071,351,15.11,48.5,62.2,75.9,1999,"Museum","CAS208814","CAS208814","Rana","catesbeiana","Rana catesbeiana",1,NA,1.212,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZEs 1.224_8.56_Coordinate error (m) _Datum _Garmin III Plus GPS_",3,0,0,0,3,0,0,0,0.059995407,"distintermittentstream","107.840205667091"
"1036",36.9893,-119.3293,622,18.6,47.5,60.2,72.9,1999,"Museum","CAS208738","CAS208738","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _Garmin III Plus GPS_",2.257024527,0,0,0,2,0.257024467,0,0,0.287790536,"distintermittentstream","99.9909942576155"
"1037",37.0235,-119.3428,1012,24.76,46.7,56.7,66.8,1999,"Museum","SM513","CAS208766","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",0.526984036,0,0,0,0,0.526984036,0,0,0.453105216,"distephemeralstream","96.0101960603575"
"1038",37.4997,-119.3297,2122,31.29,34.3,47.6,60.8,1999,"Museum","CAS187945","CAS209208","Pseudacris","regilla","Pseudacris regilla",1,NA,101.16,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZEs 52.24_289.6_Coordinate error (m) _Datum __",1,0,0,0,1,0,0,0,0.825181653,"distperennialstream","48.6110309838115"
"1039",37.5001,-119.3386,2122,31.29,34.3,47.6,60.8,1999,"Museum","CAS209214","CAS209215","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1,0,0,0,1,0,0,0,0,"distswamp","48.1105246102345"
"1040",37.5001,-119.3386,2122,31.29,34.3,47.6,60.8,1999,"Museum","CAS209208","CAS209214","Pseudacris","regilla","Pseudacris regilla",1,NA,125.4,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZEs 141.6_591.2_Coordinate error (m) _Datum __",1,0,0,0,1,0,0,0,0,"distswamp","48.1105246102345"
"1041",37.6431,-119.8791,442,26.76,44.9,57.5,70,1999,"Museum","SM534","CAS208883","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",7,0,0,0,3,4,0,0,1.216887543,"distephemeralstream","30.1767436664632"
"1042",39.1795,-120.6841,1457,60.47,42,52.2,62.4,1999,"Museum","CAS209953","CAS209953","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _Terrain Navigator, Westville Quadrangle, 1979_",2.258657694,0,0,0,2,0.258657664,0,0,0.050655528,"distperennialstream","172.461657692543"
"1043",39.3363,-120.48,2079,65.77,31.9,43.6,55.3,1999,"Museum","SM447","CAS210033","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1.757507324,0,0,0,1,0.757507324,0,0,0.205128498,"distlakepond","179.727771301721"
"1044",39.3507,-120.4309,2303,62.73,30.9,43.1,55.4,1999,"Museum","SM491","CAS209883","Pseudacris","regilla","Pseudacris regilla",1,0.249,19.92,"qPCR (Vredenburg Lab)","Sam McNally",NA,"1 of 2 qPCR's 1_Coordinate error (m) _Datum __",1.757507324,0,0,0,1,0.757507324,0,0,0,"distlakepond","179.546867758282"
"1045",39.3507,-120.4309,2303,62.73,30.9,43.1,55.4,1999,"Museum","SM489","CAS209885","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1.757507324,0,0,0,1,0.757507324,0,0,0,"distlakepond","179.546867758282"
"1046",39.3507,-120.4309,2303,62.73,30.9,43.1,55.4,1999,"Museum","SM490","CAS209886","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1.757507324,0,0,0,1,0.757507324,0,0,0,"distlakepond","179.546867758282"
"1047",39.3507,-120.4309,2303,62.73,30.9,43.1,55.4,1999,"Museum","SM492","CAS209884","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1.757507324,0,0,0,1,0.757507324,0,0,0,"distlakepond","179.546867758282"
"1048",39.3956,-120.5925,2104,67.3,33.2,44.9,56.7,1999,"Museum","SM478","CAS209844","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1.258657694,0,0,0,0,0.258657664,0,1,0.378032578,"distlakepond","189.761106671924"
"1049",39.3956,-120.5925,2104,67.3,33.2,44.9,56.7,1999,"Museum","SM479","CAS209846","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1.258657694,0,0,0,0,0.258657664,0,1,0.378032578,"distlakepond","189.761106671924"
"1050",39.3956,-120.5925,2104,67.3,33.2,44.9,56.7,1999,"Museum","SM480","CAS209847","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1.258657694,0,0,0,0,0.258657664,0,1,0.378032578,"distlakepond","189.761106671924"
"1051",39.3956,-120.5925,2104,67.3,33.2,44.9,56.7,1999,"Museum","SM481","CAS209845","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1.258657694,0,0,0,0,0.258657664,0,1,0.378032578,"distlakepond","189.761106671924"
"1052",39.3964,-120.9242,1236,53.42,42.7,55.1,67.5,1999,"Museum","CAS246577","CAS246577","Rana","catesbeiana","Rana catesbeiana",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _www.lat-long.com, Google Earth, 25 May 2009_",3.252673149,0,0,0,3,0.252673268,0,0,0.089874086,"distephemeralstream","203.890223715196"
"1053",39.3964,-120.9242,1236,53.42,42.7,55.1,67.5,1999,"Museum","CAS246584","CAS246584","Rana","catesbeiana","Rana catesbeiana",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _www.lat-long.com, Google Earth, 25 May 2009_",3.252673149,0,0,0,3,0.252673268,0,0,0.089874086,"distephemeralstream","203.890223715196"
"1054",39.719,-120.8992,1646,62.35,36,48.7,61.5,1999,"Museum","SM432","CAS209668","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1,0,0,0,1,0,0,0,0.649213727,"distperennialstream","233.696767602091"
"1055",39.8414,-121.1857,1756,75.47,39.2,49.6,60.1,1999,"Museum","SM433","CAS209370","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1.250014663,0,0,0,1,0.250014633,0,0,0,"distlakepond","257.660204966863"
"1056",39.9589,-121.1359,1774,42.72,38.5,49.2,59.9,1999,"Museum","SM440","CAS209386","Rana","muscosa","Rana muscosa",1,NA,661.6,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZE's 239.2_1084_Coordinate error (m) _Datum __",1.262444854,0,0,0,1,0.262444854,0,0,0.717884245,"distintermittentstream","266.775830647741"
"1057",35.6202,-118.082,2024,11.89,40.7,53.5,66.3,2000,"Museum","CAS213192","CAS213192","Bufo","boreas","Bufo boreas",1,NA,116.8,"qPCR (Vredenburg Lab)","Sam McNally",NA,"took average of 2 1 qPCR's_ZEs 12.56_20.24_Coordinate error (m) _Datum _Garmin 12 GPS_",2.258657694,0,0,0,1,0.258657664,0,1,0.400940983,"distephemeralstream","284.805762308554"
"1058",35.6202,-118.082,2024,11.89,40.7,53.5,66.3,2000,"Museum","CAS213194","CAS213194","Bufo","boreas","Bufo boreas",1,0.00453,0.36,"qPCR (Vredenburg Lab)","Sam McNally",NA,"1 of 2 qPCR's 1_Coordinate error (m) _Datum _Garmin 12 GPS_",2.258657694,0,0,0,1,0.258657664,0,1,0.400940983,"distephemeralstream","284.805762308554"
"1059",35.6202,-118.082,2024,11.89,40.7,53.5,66.3,2000,"Museum","CAS213195","CAS213195","Bufo","boreas","Bufo boreas",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _Garmin 12 GPS_",2.258657694,0,0,0,1,0.258657664,0,1,0.400940983,"distephemeralstream","284.805762308554"
"1060",35.7994,-118.4497,854,11.49,45.7,60.3,74.9,2000,"Museum","SM494","CAS214178","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",2.250815153,0,0,0,1,0.250815064,0,1,0.578869039,"distintermittentstream","251.93297091358"
"1061",35.7994,-118.4497,854,11.49,45.7,60.3,74.9,2000,"Museum","SM497","CAS213219","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",2.250815153,0,0,0,1,0.250815064,0,1,0.578869039,"distintermittentstream","251.93297091358"
"1062",35.7994,-118.4497,854,11.49,45.7,60.3,74.9,2000,"Museum","SM498","CAS213218","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",2.250815153,0,0,0,1,0.250815064,0,1,0.578869039,"distintermittentstream","251.93297091358"
"1063",35.7994,-118.4497,854,11.49,45.7,60.3,74.9,2000,"Museum","SM499","CAS213216","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",2.250815153,0,0,0,1,0.250815064,0,1,0.578869039,"distintermittentstream","251.93297091358"
"1064",35.8426,-118.5459,1963,40.11,38.8,49.6,60.3,2000,"Museum","SM551","CAS212894","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",2.250298023,0,0,0,1,0.250297964,0,1,0.400711286,"distlakepond","243.98354909981"
"1065",35.8426,-118.5459,1963,40.11,38.8,49.6,60.3,2000,"Museum","SM552","CAS212892","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",2.250298023,0,0,0,1,0.250297964,0,1,0.400711286,"distlakepond","243.98354909981"
"1066",35.8909,-118.5594,2049,40.38,38.6,49.3,60.1,2000,"Museum","SM530","CAS212886","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1,0,0,0,1,0,0,0,1.074530695,"distperennialstream","238.587964699731"
"1067",35.9024,-118.6409,1134,31.27,42.5,54,65.5,2000,"Museum","SM470","CAS212847","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1,0,0,0,1,0,0,0,0.239643731,"distperennialstream","234.517210183631"
"1068",35.9471,-118.3398,2927,26.68,31.7,43.1,54.5,2000,"Museum","SM553","CAS213147","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1,0,0,0,1,0,0,0,1.038983916,"distperennialstream","241.785372970376"
"1069",35.9471,-118.3398,2927,26.68,31.7,43.1,54.5,2000,"Museum","SM554","CAS213148","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1,0,0,0,1,0,0,0,1.038983916,"distperennialstream","241.785372970376"
"1070",35.9646,-118.3572,2744,27.15,33.8,44.4,55.1,2000,"Museum","SM547","CAS213153","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1,0,0,0,1,0,0,0,0.668872292,"distswamp","239.328761942836"
"1071",35.9646,-118.3572,2744,27.15,33.8,44.4,55.1,2000,"Museum","SM548","CAS213152","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1,0,0,0,1,0,0,0,0.668872292,"distswamp","239.328761942836"
"1072",35.9646,-118.3572,2744,27.15,33.8,44.4,55.1,2000,"Museum","SM549","CAS213151","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1,0,0,0,1,0,0,0,0.668872292,"distswamp","239.328761942836"
"1073",35.9868,-118.3388,2549,24.26,30.9,43.7,56.5,2000,"Museum","SM546","CAS213162","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1,0,0,0,1,0,0,0,0.178053943,"distperennialstream","237.974611467416"
"1074",36.119,-118.5607,1872,44.13,36.1,47.1,58.1,2000,"Museum","SM496","CAS212804","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",5,0,0,0,1,4,0,0,0.350385221,"distperennialstream","215.644444731496"
"1075",36.1204,-118.5544,1970,44.13,36.1,47.1,58.1,2000,"Museum","SM495","CAS212798","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",9,0,0,0,1,8,0,0,0.487452041,"distperennialstream","215.760489547568"
"1076",37.3008,-119.2829,2134,40.84,39.7,50,60.4,2000,"Museum","SM508","CAS212286","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",0.250344336,0,0,0,0,0.250344336,0,0,0.281023162,"distephemeralstream","69.5114709736505"
